accession	full_path
GCA_036426205.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/426/205/GCA_036426205.1_UCB_Atru_1.0//GCA_036426205.1_UCB_Atru_1.0_genomic.gff.gz
GCF_004011695.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/011/695/GCF_004011695.2_ASM401169v2//GCF_004011695.2_ASM401169v2_genomic.gff.gz
GCA_004011695.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/011/695/GCA_004011695.2_ASM401169v2//GCA_004011695.2_ASM401169v2_genomic.gff.gz
GCF_001876935.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/876/935/GCF_001876935.1_Aspof.V1/GCF_001876935.1_Aspof.V1_genomic.gff.gz
GCA_001876935.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/876/935/GCA_001876935.1_Aspof.V1//GCA_001876935.1_Aspof.V1_genomic.gff.gz
GCF_016861735.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/861/735/GCF_016861735.1_AchevalieriM1_assembly01//GCF_016861735.1_AchevalieriM1_assembly01_genomic.gff.gz
GCA_016861735.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/861/735/GCA_016861735.1_AchevalieriM1_assembly01//GCA_016861735.1_AchevalieriM1_assembly01_genomic.gff.gz
GCA_009017415.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/017/415/GCA_009017415.1_ASM901741v1//GCA_009017415.1_ASM901741v1_genomic.gff.gz
GCA_014117485.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/117/485/GCA_014117485.1_ASM1411748v1//GCA_014117485.1_ASM1411748v1_genomic.gff.gz
GCA_014784225.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/784/225/GCA_014784225.2_ASM1478422v2//GCA_014784225.2_ASM1478422v2_genomic.gff.gz
GCF_014117465.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/117/465/GCF_014117465.1_ASM1411746v1//GCF_014117465.1_ASM1411746v1_genomic.gff.gz
GCA_014117465.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/117/465/GCA_014117465.1_ASM1411746v1//GCA_014117465.1_ASM1411746v1_genomic.gff.gz
GCA_040126065.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/126/065/GCA_040126065.1_UCR_Afum_AF100-9B_1.0//GCA_040126065.1_UCR_Afum_AF100-9B_1.0_genomic.gff.gz
GCA_040142845.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/142/845/GCA_040142845.1_UCR_Afum_ATCC42202_1.0//GCA_040142845.1_UCR_Afum_ATCC42202_1.0_genomic.gff.gz
GCA_040142855.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/142/855/GCA_040142855.1_UCR_Afum_47-10_1.0//GCA_040142855.1_UCR_Afum_47-10_1.0_genomic.gff.gz
GCA_040142865.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/142/865/GCA_040142865.1_UCR_Afum_47-4_1.0//GCA_040142865.1_UCR_Afum_47-4_1.0_genomic.gff.gz
GCA_040142875.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/142/875/GCA_040142875.1_UCR_Afum_08-19-02-30_1.0//GCA_040142875.1_UCR_Afum_08-19-02-30_1.0_genomic.gff.gz
GCA_040142885.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/142/885/GCA_040142885.1_UCR_Afum_ATCC13073_1.0//GCA_040142885.1_UCR_Afum_ATCC13073_1.0_genomic.gff.gz
GCA_040142945.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/142/945/GCA_040142945.1_UCR_Afum_B5233_1.0//GCA_040142945.1_UCR_Afum_B5233_1.0_genomic.gff.gz
GCA_040142955.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/142/955/GCA_040142955.1_UCR_Afum_ATCC46645_1.0//GCA_040142955.1_UCR_Afum_ATCC46645_1.0_genomic.gff.gz
GCA_040142965.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/142/965/GCA_040142965.1_UCR_Afum_CEA10_1.0//GCA_040142965.1_UCR_Afum_CEA10_1.0_genomic.gff.gz
GCA_040142975.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/142/975/GCA_040142975.1_UCR_Afum_H237_1.0//GCA_040142975.1_UCR_Afum_H237_1.0_genomic.gff.gz
GCA_040167795.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/167/795/GCA_040167795.1_UCR_Afum_W72310_1.0//GCA_040167795.1_UCR_Afum_W72310_1.0_genomic.gff.gz
GCA_040167805.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/167/805/GCA_040167805.1_UCR_Afum_D141_1.0//GCA_040167805.1_UCR_Afum_D141_1.0_genomic.gff.gz
GCF_000002655.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/655/GCF_000002655.1_ASM265v1//GCF_000002655.1_ASM265v1_genomic.gff.gz
GCA_000002655.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/002/655/GCA_000002655.1_ASM265v1//GCA_000002655.1_ASM265v1_genomic.gff.gz
GCF_016861625.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/861/625/GCF_016861625.1_AkawachiiIFO4308_assembly01//GCF_016861625.1_AkawachiiIFO4308_assembly01_genomic.gff.gz
GCA_016861625.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/861/625/GCA_016861625.1_AkawachiiIFO4308_assembly01//GCA_016861625.1_AkawachiiIFO4308_assembly01_genomic.gff.gz
GCA_016865315.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/865/315/GCA_016865315.1_AluchuensisRIB2601_assembly01//GCA_016865315.1_AluchuensisRIB2601_assembly01_genomic.gff.gz
GCF_000011425.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/425/GCF_000011425.1_ASM1142v1//GCF_000011425.1_ASM1142v1_genomic.gff.gz
GCA_000011425.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/011/425/GCA_000011425.1_ASM1142v1//GCA_000011425.1_ASM1142v1_genomic.gff.gz
GCF_000184455.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/184/455/GCF_000184455.2_ASM18445v3//GCF_000184455.2_ASM18445v3_genomic.gff.gz
GCA_000184455.3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/184/455/GCA_000184455.3_ASM18445v3//GCA_000184455.3_ASM18445v3_genomic.gff.gz
GCF_016861865.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/861/865/GCF_016861865.1_ApuulaauensisMK2_assembly01//GCF_016861865.1_ApuulaauensisMK2_assembly01_genomic.gff.gz
GCA_016861865.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/861/865/GCA_016861865.1_ApuulaauensisMK2_assembly01//GCA_016861865.1_ApuulaauensisMK2_assembly01_genomic.gff.gz
GCF_900246225.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/246/225/GCF_900246225.1_fAstCal1.2/GCF_900246225.1_fAstCal1.2_genomic.gff.gz
GCF_902459465.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/459/465/GCF_902459465.1_eAstRub1.3/GCF_902459465.1_eAstRub1.3_genomic.gff.gz
GCF_023375975.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/375/975/GCF_023375975.1_AstMex3_surface/GCF_023375975.1_AstMex3_surface_genomic.gff.gz
GCF_000372685.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/372/685/GCF_000372685.2_Astyanax_mexicanus-2.0/GCF_000372685.2_Astyanax_mexicanus-2.0_genomic.gff.gz
GCA_019721115.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/721/115/GCA_019721115.1_AMEX_1.1//GCA_019721115.1_AMEX_1.1_genomic.gff.gz
GCF_917208135.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/917/208/135/GCF_917208135.1_iyAthRosa1.1/GCF_917208135.1_iyAthRosa1.1_genomic.gff.gz
GCF_035610405.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/610/405/GCF_035610405.1_ASM3561040v1//GCF_035610405.1_ASM3561040v1_genomic.gff.gz
GCA_035610405.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/610/405/GCA_035610405.1_ASM3561040v1//GCA_035610405.1_ASM3561040v1_genomic.gff.gz
GCF_009819795.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/819/795/GCF_009819795.1_bAytFul2.pri/GCF_009819795.1_bAytFul2.pri_genomic.gff.gz
GCF_000981445.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/981/445/GCF_000981445.1_Bbig001//GCF_000981445.1_Bbig001_genomic.gff.gz
GCA_000981445.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/981/445/GCA_000981445.1_Bbig001//GCA_000981445.1_Bbig001_genomic.gff.gz
GCF_000165395.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/165/395/GCF_000165395.2_ASM16539v2//GCF_000165395.2_ASM16539v2_genomic.gff.gz
GCA_000165395.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/165/395/GCA_000165395.2_ASM16539v2//GCA_000165395.2_ASM16539v2_genomic.gff.gz
GCF_028658345.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/658/345/GCF_028658345.1_Bduncani_v1//GCF_028658345.1_Bduncani_v1_genomic.gff.gz
GCA_028658345.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/658/345/GCA_028658345.1_Bduncani_v1//GCA_028658345.1_Bduncani_v1_genomic.gff.gz
GCF_000691945.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/691/945/GCF_000691945.2_ASM69194v2//GCF_000691945.2_ASM69194v2_genomic.gff.gz
GCA_000691945.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/691/945/GCA_000691945.2_ASM69194v2//GCA_000691945.2_ASM69194v2_genomic.gff.gz
GCF_032445375.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/445/375/GCF_032445375.1_Brsri_v3/GCF_032445375.1_Brsri_v3_genomic.gff.gz
GCF_023373825.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/373/825/GCF_023373825.1_ASM2337382v1/GCF_023373825.1_ASM2337382v1_genomic.gff.gz
GCF_024586455.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/586/455/GCF_024586455.1_APGP_CSIRO_Bneo_wtdbg2-racon-allhic-juicebox.fasta_v2/GCF_024586455.1_APGP_CSIRO_Bneo_wtdbg2-racon-allhic-juicebox.fasta_v2_genomic.gff.gz
GCF_016617805.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/617/805/GCF_016617805.1_CSIRO_BtryS06_freeze2/GCF_016617805.1_CSIRO_BtryS06_freeze2_genomic.gff.gz
GCF_949987535.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/949/987/535/GCF_949987535.1_mBalAcu1.1/GCF_949987535.1_mBalAcu1.1_genomic.gff.gz
GCF_009873245.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/873/245/GCF_009873245.2_mBalMus1.pri.v3/GCF_009873245.2_mBalMus1.pri.v3_genomic.gff.gz
GCF_028023285.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/023/285/GCF_028023285.1_mBalRic1.hap2/GCF_028023285.1_mBalRic1.hap2_genomic.gff.gz
GCF_002220235.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/220/235/GCF_002220235.1_ASM222023v1//GCF_002220235.1_ASM222023v1_genomic.gff.gz
GCA_002220235.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/220/235/GCA_002220235.1_ASM222023v1//GCA_002220235.1_ASM222023v1_genomic.gff.gz
GCA_022379115.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/379/115/GCA_022379115.2_ASM2237911v2//GCA_022379115.2_ASM2237911v2_genomic.gff.gz
GCF_010883055.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/883/055/GCF_010883055.1_B_treatae_v1/GCF_010883055.1_B_treatae_v1_genomic.gff.gz
GCA_918797505.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/918/797/505/GCA_918797505.1_PGI_BMITA_v3//GCA_918797505.1_PGI_BMITA_v3_genomic.gff.gz
GCF_009727055.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/727/055/GCF_009727055.1_ASM972705v1/GCF_009727055.1_ASM972705v1_genomic.gff.gz
GCF_002563875.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/563/875/GCF_002563875.1_Bbes1.0//GCF_002563875.1_Bbes1.0_genomic.gff.gz
GCA_002563875.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/563/875/GCA_002563875.1_Bbes1.0//GCA_002563875.1_Bbes1.0_genomic.gff.gz
GCF_026745355.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/745/355/GCF_026745355.1_EL10.2/GCF_026745355.1_EL10.2_genomic.gff.gz
GCF_000511025.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/511/025/GCF_000511025.2_RefBeet-1.2.2/GCF_000511025.2_RefBeet-1.2.2_genomic.gff.gz
GCF_002917755.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/917/755/GCF_002917755.1_EL10_1.0/GCF_002917755.1_EL10_1.0_genomic.gff.gz
GCA_000511025.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/511/025/GCA_000511025.2_RefBeet-1.2.2//GCA_000511025.2_RefBeet-1.2.2_genomic.gff.gz
GCF_900634795.4	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/634/795/GCF_900634795.4_fBetSpl5.4/GCF_900634795.4_fBetSpl5.4_genomic.gff.gz
GCF_947172395.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/947/172/395/GCF_947172395.1_ilBicAnyn1.1/GCF_947172395.1_ilBicAnyn1.1_genomic.gff.gz
GCF_947242115.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/947/242/115/GCF_947242115.1_xgBioGlab47.1/GCF_947242115.1_xgBioGlab47.1_genomic.gff.gz
GCA_025434175.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/434/175/GCA_025434175.2_UNM_BgiM_2.0//GCA_025434175.2_UNM_BgiM_2.0_genomic.gff.gz
GCA_029204025.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/204/025/GCA_029204025.1_ASM2920402v1//GCA_029204025.1_ASM2920402v1_genomic.gff.gz
GCA_905067625.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/067/625/GCA_905067625.1_Bgtriticale_THUN12_genome_v1_2//GCA_905067625.1_Bgtriticale_THUN12_genome_v1_2_genomic.gff.gz
GCA_900519115.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/519/115/GCA_900519115.1_Bgt_genome_v3.16//GCA_900519115.1_Bgt_genome_v3.16_genomic.gff.gz
GCF_026151205.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/151/205/GCF_026151205.1_MBARI_Bmic_1.0/GCF_026151205.1_MBARI_Bmic_1.0_genomic.gff.gz
GCF_027579735.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/579/735/GCF_027579735.1_aBomBom1.pri/GCF_027579735.1_aBomBom1.pri_genomic.gff.gz
GCF_024516045.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/516/045/GCF_024516045.1_iyBomAffi1.2/GCF_024516045.1_iyBomAffi1.2_genomic.gff.gz
GCF_024542735.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/542/735/GCF_024542735.1_iyBomHunt1.1/GCF_024542735.1_iyBomHunt1.1_genomic.gff.gz
GCF_905332965.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/332/965/GCF_905332965.1_iyBomPasc1.1/GCF_905332965.1_iyBomPasc1.1_genomic.gff.gz
GCF_014825855.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/825/855/GCF_014825855.1_ASM1482585v1/GCF_014825855.1_ASM1482585v1_genomic.gff.gz
GCF_910591885.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/910/591/885/GCF_910591885.1_iyBomTerr1.2/GCF_910591885.1_iyBomTerr1.2_genomic.gff.gz
GCF_000214255.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/214/255/GCF_000214255.1_Bter_1.0/GCF_000214255.1_Bter_1.0_genomic.gff.gz
GCF_030269925.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/269/925/GCF_030269925.1_ASM3026992v2/GCF_030269925.1_ASM3026992v2_genomic.gff.gz
GCF_014905235.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/905/235/GCF_014905235.1_Bmori_2016v1.0/GCF_014905235.1_Bmori_2016v1.0_genomic.gff.gz
GCA_964260565.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/260/565/GCA_964260565.1_borsaiasm//GCA_964260565.1_borsaiasm_genomic.gff.gz
GCF_000247795.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/795/GCF_000247795.1_Bos_indicus_1.0/GCF_000247795.1_Bos_indicus_1.0_genomic.gff.gz
GCF_003369695.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/369/695/GCF_003369695.1_UOA_Brahman_1/GCF_003369695.1_UOA_Brahman_1_genomic.gff.gz
GCF_032452875.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/452/875/GCF_032452875.1_ARS-OSU_banteng_1.0/GCF_032452875.1_ARS-OSU_banteng_1.0_genomic.gff.gz
GCF_002263795.3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/263/795/GCF_002263795.3_ARS-UCD2.0/GCF_002263795.3_ARS-UCD2.0_genomic.gff.gz
GCF_000003055.6	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/055/GCF_000003055.6_Bos_taurus_UMD_3.1.1//GCF_000003055.6_Bos_taurus_UMD_3.1.1_genomic.gff.gz
GCF_000003205.7	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/205/GCF_000003205.7_Btau_5.0.1//GCF_000003205.7_Btau_5.0.1_genomic.gff.gz
GCA_000003055.5	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/003/055/GCA_000003055.5_Bos_taurus_UMD_3.1.1//GCA_000003055.5_Bos_taurus_UMD_3.1.1_genomic.gff.gz
GCF_000143535.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/143/535/GCF_000143535.2_ASM14353v4//GCF_000143535.2_ASM14353v4_genomic.gff.gz
GCA_000143535.4	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/143/535/GCA_000143535.4_ASM14353v4//GCA_000143535.4_ASM14353v4_genomic.gff.gz
GCF_040956055.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/956/055/GCF_040956055.1_CSIRO-AGI_Bhir_v1/GCF_040956055.1_CSIRO-AGI_Bhir_v1_genomic.gff.gz
GCF_000005505.3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/005/505/GCF_000005505.3_Brachypodium_distachyon_v3.0/GCF_000005505.3_Brachypodium_distachyon_v3.0_genomic.gff.gz
GCA_000005505.4	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/005/505/GCA_000005505.4_Brachypodium_distachyon_v3.0//GCA_000005505.4_Brachypodium_distachyon_v3.0_genomic.gff.gz
GCF_014529535.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/529/535/GCF_014529535.1_BU_Bcop_v1/GCF_014529535.1_BU_Bcop_v1_genomic.gff.gz
GCF_000003815.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/815/GCF_000003815.2_Bfl_VNyyK/GCF_000003815.2_Bfl_VNyyK_genomic.gff.gz
GCF_035083965.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/083/965/GCF_035083965.1_klBraLanc5.hap2/GCF_035083965.1_klBraLanc5.hap2_genomic.gff.gz
GCA_927797965.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/927/797/965/GCA_927797965.1_BraLan3//GCA_927797965.1_BraLan3_genomic.gff.gz
GCA_040584065.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/584/065/GCA_040584065.1_ASM4058406v1//GCA_040584065.1_ASM4058406v1_genomic.gff.gz
GCA_016771965.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/771/965/GCA_016771965.1_ASM1677196v1//GCA_016771965.1_ASM1677196v1_genomic.gff.gz
GCF_020379485.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/379/485/GCF_020379485.1_Da-Ae/GCF_020379485.1_Da-Ae_genomic.gff.gz
GCF_000686985.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/686/985/GCF_000686985.2_Bra_napus_v2.0/GCF_000686985.2_Bra_napus_v2.0_genomic.gff.gz
GCA_020379485.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/379/485/GCA_020379485.1_Da-Ae//GCA_020379485.1_Da-Ae_genomic.gff.gz
GCA_038677285.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/038/677/285/GCA_038677285.1_ASM3867728v1//GCA_038677285.1_ASM3867728v1_genomic.gff.gz
GCA_905183035.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/183/035/GCA_905183035.1_bnapus_darmor_bzh_v10//GCA_905183035.1_bnapus_darmor_bzh_v10_genomic.gff.gz
GCF_000695525.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/695/525/GCF_000695525.1_BOL/GCF_000695525.1_BOL_genomic.gff.gz
GCF_000309985.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/309/985/GCF_000309985.2_CAAS_Brap_v3.01/GCF_000309985.2_CAAS_Brap_v3.01_genomic.gff.gz
GCA_003434825.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/434/825/GCA_003434825.1_Brassica_rapa_FPsc_v1.3//GCA_003434825.1_Brassica_rapa_FPsc_v1.3_genomic.gff.gz
GCA_900412535.3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/412/535/GCA_900412535.3_brapa_z1_v2//GCA_900412535.3_brapa_z1_v2_genomic.gff.gz
GCA_017639395.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/639/395/GCA_017639395.1_SCU_BraROA_2.3//GCA_017639395.1_SCU_BraROA_2.3_genomic.gff.gz
GCA_921294245.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/921/294/245/GCA_921294245.1_PGI_MELIAE_v1//GCA_921294245.1_PGI_MELIAE_v1_genomic.gff.gz
GCF_004359215.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/359/215/GCF_004359215.1_BlacSF5v2//GCF_004359215.1_BlacSF5v2_genomic.gff.gz
GCA_004359215.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/359/215/GCA_004359215.2_BlacSF5v2//GCA_004359215.2_BlacSF5v2_genomic.gff.gz
GCA_921882275.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/921/882/275/GCA_921882275.1_SP_BI_364.v2_0//GCA_921882275.1_SP_BI_364.v2_0_genomic.gff.gz
GCF_011074885.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/074/885/GCF_011074885.1_ASM1107488v2//GCF_011074885.1_ASM1107488v2_genomic.gff.gz
GCA_011074885.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/074/885/GCA_011074885.2_ASM1107488v2//GCA_011074885.2_ASM1107488v2_genomic.gff.gz
GCF_011074865.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/074/865/GCF_011074865.1_ASM1107486v2//GCF_011074865.1_ASM1107486v2_genomic.gff.gz
GCA_011074865.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/074/865/GCA_011074865.2_ASM1107486v2//GCA_011074865.2_ASM1107486v2_genomic.gff.gz
GCF_023856365.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/856/365/GCF_023856365.1_BBRACH_0.4/GCF_023856365.1_BBRACH_0.4_genomic.gff.gz
GCA_012070555.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/070/555/GCA_012070555.1_ASM1207055v1//GCA_012070555.1_ASM1207055v1_genomic.gff.gz
GCF_019923935.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/923/935/GCF_019923935.1_NDDB_SH_1/GCF_019923935.1_NDDB_SH_1_genomic.gff.gz
GCF_003121395.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/121/395/GCF_003121395.1_ASM312139v1/GCF_003121395.1_ASM312139v1_genomic.gff.gz
GCF_019923925.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/923/925/GCF_019923925.1_NDDB_DH_1/GCF_019923925.1_NDDB_DH_1_genomic.gff.gz
GCF_029407905.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/407/905/GCF_029407905.1_PCC_UOA_SB_1v2/GCF_029407905.1_PCC_UOA_SB_1v2_genomic.gff.gz
GCA_019426215.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/426/215/GCA_019426215.1_BAv1.1//GCA_019426215.1_BAv1.1_genomic.gff.gz
GCF_023091745.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/091/745/GCF_023091745.1_Takin1.1/GCF_023091745.1_Takin1.1_genomic.gff.gz
GCF_905171765.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/171/765/GCF_905171765.1_aBufBuf1.1/GCF_905171765.1_aBufBuf1.1_genomic.gff.gz
GCF_014858855.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/858/855/GCF_014858855.1_ASM1485885v1/GCF_014858855.1_ASM1485885v1_genomic.gff.gz
GCA_964036135.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/036/135/GCA_964036135.1_CAEBRE_CFB2252//GCA_964036135.1_CAEBRE_CFB2252_genomic.gff.gz
GCF_000004555.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/004/555/GCF_000004555.2_CB4//GCF_000004555.2_CB4_genomic.gff.gz
GCA_000004555.3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/004/555/GCA_000004555.3_CB4//GCA_000004555.3_CB4_genomic.gff.gz
GCA_021491975.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/491/975/GCA_021491975.1_ASM2149197v1//GCA_021491975.1_ASM2149197v1_genomic.gff.gz
GCA_022453885.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/453/885/GCA_022453885.1_ASM2245388v1//GCA_022453885.1_ASM2245388v1_genomic.gff.gz
